Haagje;3971–3971;Utrechtse Heuvelrug;Utrecht;
Haaksbergen;7481–7483;Haaksbergen;Overijssel;
Haakswold;7961–7961;De Wolden;Drenthe;
Haalderen;6685–6685;Lingewaard;Gelderland;
Haalweide;7957–7957;De Wolden;Drenthe;
Haamstede;4328–4328;Schouwen-Duiveland;Zeeland;
Haanwijk;5271–5271;Sint-Michielsgestel;Noord-Brabant;
Haaren;5076–5076;Haaren;Noord-Brabant;
Haarle;7448–7448;Hellendoorn;Overijssel;
Haarle;7668–7668;Tubbergen;Overijssel;
Haarlem;2000–2037;Haarlem;Noord-Holland;
Haarlemmerliede;2065–2065;Haarlemmerliede en Spaarnwoude;Noord-Holland;
Haarlo;7273–7273;Berkelland;Gelderland;
Haarsteeg;5254–5254;Heusden;Noord-Brabant;
Haart;7121–7121;Aalten;Gelderland;
Haart;5835–5835;Boxmeer;Noord-Brabant;
Haarzuilens;3455–3455;Utrecht;Utrecht;
Haasdal (?);6333–6333;Nuth;Limburg;
Haastrecht;2850–2851;Krimpenerwaard;Zuid-Holland;
Haelen;6080–6081;Leudal;Limburg;
Haelensche Broek;6081–6081;Leudal;Limburg;
Haerst;8035–8035;Zwolle;Overijssel;
Hagestein;4124–4124;Vianen;Utrecht;
Haghorst;5089–5089;Hilvarenbeek;Noord-Brabant;
Haiink;4708–4708;Roosendaal;Noord-Brabant;
Hal;5296–5296;Haaren;Noord-Brabant;
Halder;5271–5271;Sint-Michielsgestel;Noord-Brabant;
Haler;6012–6012;Leudal;Limburg;
Halfeind;4567–4567;Hulst;Zeeland;
Halfmijl;5507–5507;Eersel;Noord-Brabant;
Halfweg;1165–1165;Haarlemmerliede en Spaarnwoude;Noord-Holland;
Halfweg;9852–9852;Kollumerland en Nieuwkruisland;Fryslân;
Halfweg;2161–2191;Lisse;Zuid-Holland;
Halfweg;2161–2191;Noordwijkerhout;Zuid-Holland;
Halfweg;7951–7951;Staphorst;Overijssel;
Hall;6964–6964;Brummen;Gelderland;
Halle;7025–7025;Bronckhorst;Gelderland;
Halle-Heide;7025–7025;Bronckhorst;Gelderland;
Halle-Nijman;7025–7025;Bronckhorst;Gelderland;
Halle-Nijman;7004–7004;Doetinchem;Gelderland;
Hallerhoek;7683–7683;Twenterand;Overijssel;
Hallum;9074–9074;Ferwerderadiel;Fryslân;
Hallumerhoeke;9074–9074;Ferwerderadiel;Fryslân;
Halsteren;4660–4661;Bergen op Zoom;Noord-Brabant;
Halte;5753–5753;Deurne;Noord-Brabant;
Halvinkhuizen;3882–3882;Putten;Gelderland;
Ham;5446–5446;Sint Anthonis;Noord-Brabant;
Ham;5469–5469;Veghel;Noord-Brabant;
Hamdijk;9693–9693;Oldambt;Groningen;
Hamingen;7951–7951;Staphorst;Overijssel;
Hammelsberg;6611–6611;Heumen;Gelderland;
Hamrik;9363–9363;Marum;Groningen;
Hamshorn;9281–9281;Achtkarspelen;Fryslân;
Handel;5423–5423;Gemert-Bakel;Noord-Brabant;
Haneburen;8408–8408;Opsterland;Fryslân;
Hanenberg;5753–5753;Deurne;Noord-Brabant;
Hanendorp;8166–8166;Epe;Gelderland;
Hank;5446–5446;Sint Anthonis;Noord-Brabant;
Hank;4273–4273;Werkendam;Noord-Brabant;
Hankate;7447–7447;Hellendoorn;Overijssel;
Hansweert;4417–4417;Reimerswaal;Zeeland;
Hantum;9147–9147;Dongeradeel;Fryslân;
Hantumerhoek;9144–9144;Dongeradeel;Fryslân;
Hantumeruitburen;9146–9146;Dongeradeel;Fryslân;
Hantumhuizen;9144–9144;Dongeradeel;Fryslân;
Hapert;5527–5527;Bladel;Noord-Brabant;
Haps;5443–5443;Cuijk;Noord-Brabant;
Harbrinkhoek;7615–7615;Tubbergen;Overijssel;
Harculo;8015–8015;Zwolle;Overijssel;
Hardenberg;7771–7773;Hardenberg;Overijssel;
Harderwijk;3840–3849;Harderwijk;Gelderland;
Hardeweer;9891–9891;Winsum;Groningen;
Hardinxveld;3371–3373;Hardinxveld-Giessendam;Zuid-Holland;
Haren;9750–9753;Haren;Groningen;
Haren;5368–5368;Oss;Noord-Brabant;
Harenermolen;9751–9751;Haren;Groningen;
Harfsen;7217–7217;Lochem;Gelderland;
Harich;8570–8571;De Fryske Marren;Fryslân;
Haring;5443–5443;Cuijk;Noord-Brabant;
Haringhuizen;1769–1769;Hollands Kroon;Noord-Holland;
Harkema;9280–9281;Achtkarspelen;Fryslân;
Harkezijl;8748–8748;Súdwest-Fryslân;Fryslân;
Harkstede;9617–9617;Slochteren;Groningen;
Harles;6294–6294;Vaals;Limburg;
Harlingen;8860–8862;Harlingen;Fryslân;
Harmelen;3480–3481;Woerden;Utrecht;
Harpel;9541–9541;Vlagtwedde;Groningen;
Harreveld;7135–7135;Oost Gelre;Gelderland;
Harselaar;3771–3771;Barneveld;Gelderland;
Harskamp;6732–6732;Ede;Gelderland;
Harssens;9774–9774;Winsum;Groningen;
Hartwerd;8740–8741;Súdwest-Fryslân;Fryslân;
Hasjesstraat;4542–4542;Terneuzen;Zeeland;
Haskerdijken;8468–8468;De Fryske Marren;Fryslân;
Haskerhorne;8506–8506;De Fryske Marren;Fryslân;
Haspel;3906–3906;Utrechtse Heuvelrug;Utrecht;
Hasselt;5941–5941;Venlo;Limburg;
Hasselt;8060–8061;Zwartewaterland;Overijssel;
Hasselterheide;5941–5941;Venlo;Limburg;
Hattelaar;4061–4061;Neerijnen;Gelderland;
Hattem;8050–8052;Hattem;Gelderland;
Hattemerbroek;8094–8094;Oldebroek;Gelderland;
Haule;8432–8432;Ooststellingwerf;Fryslân;
Haulerwijk;8433–8433;Ooststellingwerf;Fryslân;
Hauwert;1691–1692;Medemblik;Noord-Holland;
Havelt;5463–5463;Veghel;Noord-Brabant;
Havelte;7970–7971;Westerveld;Drenthe;
Havelterberg;7974–7974;Westerveld;Drenthe;
Havenhoofd;3252–3252;Goeree-Overflakkee;Zuid-Holland;
Hayum;8747–8747;Súdwest-Fryslân;Fryslân;
Hazelaar;4726–4726;Roosendaal;Noord-Brabant;
Hazelberg;5473–5473;Bernheze;Noord-Brabant;
Hazeldonk;4891–4891;Zundert;Noord-Brabant;
Hazenhurk;5591–5591;Heeze-Leende;Noord-Brabant;
Hazennest;5012–5012;Tilburg;Noord-Brabant;
Hazerswoude-Dorp;2390–2391;Alphen aan den Rijn;Zuid-Holland;
Hazerswoude-Rijndijk;2394–2394;Alphen aan den Rijn;Zuid-Holland;
Heaburgen;8566–8566;De Fryske Marren;Fryslân;
Hebrecht;9566–9566;Vlagtwedde;Groningen;
Hedel;5320–5321;Maasdriel;Gelderland;
Hedel;5688–5688;Oirschot;Noord-Brabant;
Hedikhuizen;5256–5256;Heusden;Noord-Brabant;
Hee;8882–8882;Terschelling;Fryslân;
Heech;8620–8621;Súdwest-Fryslân;Fryslân;
Heegherhoek;7251–7251;Bronckhorst;Gelderland;
Heek;6301–6301;Valkenburg aan de Geul;Limburg;
Heel;6097–6097;Maasgouw;Limburg;
Heelsum;6866–6866;Renkum;Gelderland;
Heemserveen;7796–7796;Hardenberg;Overijssel;
Heemskerk;1961–1968;Heemskerk;Noord-Holland;
Heemstede;2100–2106;Heemstede;Noord-Holland;
Heensche Molen;4655–4681;Steenbergen;Noord-Brabant;
Heenvliet;3218–3218;Nissewaard;Zuid-Holland;
Heenweg;2691–2691;Westland;Zuid-Holland;
Heerde;8180–8181;Heerde;Gelderland;
Heereburen;9884–9884;Zuidhorn;Groningen;
Heereind;5741–5741;Laarbeek;Noord-Brabant;
Heerendonk;5674–5674;Nuenen, Gerwen en Nederwetten;Noord-Brabant;
Heerenveen;8440–8448;Heerenveen;Fryslân;
Heerewaarden;6624–6624;Maasdriel;Gelderland;
Heerhugowaard;1700–1704;Heerhugowaard;Noord-Holland;
Heerjansdam;2995–2995;Zwijndrecht;Zuid-Holland;
Heerle;4726–4726;Roosendaal;Noord-Brabant;
Heerlen;6400–6422;Heerlen;Limburg;
Heers;5504–5504;Veldhoven;Noord-Brabant;
Heerstaaien;4856–4856;Alphen-Chaam;Noord-Brabant;
Heerstraat;6307–6307;Eijsden-Margraten;Limburg;
Hees;7963–7963;De Wolden;Drenthe;
Heesakker;5076–5076;Haaren;Noord-Brabant;
Heesbeen;5256–5256;Heusden;Noord-Brabant;
Heesboom;5111–5111;Baarle-Nassau;Noord-Brabant;
Heesch;5384–5384;Bernheze;Noord-Brabant;
Heeseind;5392–5392;'s-Hertogenbosch;Noord-Brabant;
Heesselt;4063–4063;Neerijnen;Gelderland;
Heeswijk;5473–5473;Bernheze;Noord-Brabant;
Heeten;8110–8111;Raalte;Overijssel;
Heetveld;8326–8326;Steenwijkerland;Overijssel;
Heeze;5590–5591;Heeze-Leende;Noord-Brabant;
Heezerenbosch;5591–5591;Heeze-Leende;Noord-Brabant;
Hefswal;9982–9982;Eemsmond;Groningen;
Hegebeintum;9173–9173;Ferwerderadiel;Fryslân;
Hegelsom;5963–5963;Horst aan de Maas;Limburg;
Hegge;8171–8171;Epe;Gelderland;
Hegge;6365–6365;Schinnen;Limburg;
Hei;5991–5991;Peel en Maas;Limburg;
Hei;5995–5995;Peel en Maas;Limburg;
Hei;6039–6039;Weert;Limburg;
Hei- en Boeicop;4126–4126;Zederik;Zuid-Holland;
Heiakker;6096–6096;Leudal;Limburg;
Heibloem;6089–6089;Leudal;Limburg;
Heide;6114–6114;Echt-Susteren;Limburg;
Heide;6088–6088;Leudal;Limburg;
Heide;6093–6093;Leudal;Limburg;
Heide;6085–6085;Leudal;Limburg;
Heide;6942–6942;Montferland;Gelderland;
Heide;6071–6071;Roermond;Limburg;
Heide;8521–8521;De Fryske Marren;Fryslân;
Heide;5812–5812;Venray;Limburg;
Heidehuizen;9241–9241;Opsterland;Fryslân;
Heidekant;7031–7031;Doetinchem;Gelderland;
Heidenhoek;7021–7021;Bronckhorst;Gelderland;
Heiderschoor;5731–5731;Geldrop-Mierlo;Noord-Brabant;
Heidveld;5761–5761;Gemert-Bakel;Noord-Brabant;
Heieind;5528–5528;Bladel;Noord-Brabant;
Heieind;5753–5753;Deurne;Noord-Brabant;
Heieind;5715–5715;Someren;Noord-Brabant;
Heiereind;5561–5561;Bergeijk;Noord-Brabant;
Heierhoeve;5928–5928;Venlo;Limburg;
Heihoefke;4625–4625;Bergen op Zoom;Noord-Brabant;
Heihoek;5438–5438;Grave;Noord-Brabant;
Heijbeek;4709–4709;Roosendaal;Noord-Brabant;
Heijen;6598–6598;Gennep;Limburg;
Heijenrath;6276–6276;Gulpen-Wittem;Limburg;
Heijningen;4794–4794;Moerdijk;Noord-Brabant;
Heikant;4861–4861;Alphen-Chaam;Noord-Brabant;
Heikant;5111–5111;Baarle-Nassau;Noord-Brabant;
Heikant;5113–5113;Baarle-Nassau;Noord-Brabant;
Heikant;5528–5528;Bladel;Noord-Brabant;
Heikant;5836–5836;Boxmeer;Noord-Brabant;
Heikant;5825–5825;Boxmeer;Noord-Brabant;
Heikant;5836–5836;Boxmeer;Noord-Brabant;
Heikant;6021–6021;Cranendonck;Noord-Brabant;
Heikant;5087–5087;Hilvarenbeek;Noord-Brabant;
Heikant;4566–4566;Hulst;Zeeland;
Heikant;5735–5735;Laarbeek;Noord-Brabant;
Heikant;6587–6587;Mook en Middelaar;Limburg;
Heikant;5066–5066;Oisterwijk;Noord-Brabant;
Heikant;4909–4909;Oosterhout;Noord-Brabant;
Heikant;5096–5096;Reusel-De Mierden;Noord-Brabant;
Heikant;5841–5841;Sint Anthonis;Noord-Brabant;
Heikant;5712–5712;Someren;Noord-Brabant;
Heikant;5056–5056;Tilburg;Noord-Brabant;
Heikant;5032–5032;Tilburg;Noord-Brabant;
Heikant;5408–5408;Uden;Noord-Brabant;
Heikant;5581–5581;Waalre;Noord-Brabant;
Heikantse Hoeve;5258–5258;Sint-Michielsgestel;Noord-Brabant;
Heiligeboom;5066–5066;Oisterwijk;Noord-Brabant;
Heiligerlee;9677–9677;Oldambt;Groningen;
Heille;4524–4524;Sluis;Zeeland;
Heiloo;1850–1853;Heiloo;Noord-Holland;
Heimolen;4625–4625;Bergen op Zoom;Noord-Brabant;
Heimolen;5753–5753;Deurne;Noord-Brabant;
Heineburen;9354–9354;Leek;Groningen;
Heinenoord;3274–3274;Binnenmaas;Zuid-Holland;
Heinkenszand;4450–4451;Borsele;Zeeland;
Heino;8140–8141;Raalte;Overijssel;
Heioord;6015–6015;Leudal;Limburg;
Hei-Oostenrijk;5961–5961;Horst aan de Maas;Limburg;
Heische Wal;5473–5473;Bernheze;Noord-Brabant;
Heisterbrug;6155–6155;Schinnen;Limburg;
Heistraat;5657–5657;Eindhoven;Noord-Brabant;
Heistraat;4909–4909;Oosterhout;Noord-Brabant;
Heitrak;5758–5758;Deurne;Noord-Brabant;
Heiveld;6603–6603;Wijchen;Gelderland;
Hekelingen;3209–3209;Nissewaard;Zuid-Holland;
Hekendorp;3467–3467;Oudewater;Utrecht;
Hekkum;9774–9774;Winsum;Groningen;
Helbroek;5835–5835;Boxmeer;Noord-Brabant;
Helden;5988–5988;Peel en Maas;Limburg;
Heldensedijk;5768–5768;Peel en Maas;Limburg;
Helenaveen;5759–5759;Deurne;Noord-Brabant;
Helhoek;6923–6923;Duiven;Gelderland;
Helhoek;3235–3235;Westvoorne;Zuid-Holland;
Helhuizen;7451–7451;Rijssen-Holten;Overijssel;
Helkant;4927–4927;Drimmelen;Noord-Brabant;
Hell;3882–3882;Putten;Gelderland;
Helle;6281–6281;Gulpen-Wittem;Limburg;
Helle;6361–6361;Nuth;Limburg;
Hellebroek;6363–6363;Nuth;Limburg;
Hellegat;4891–4891;Zundert;Noord-Brabant;
Hellendoorn;7447–7447;Hellendoorn;Overijssel;
Helleneind;5531–5531;Bladel;Noord-Brabant;
Hellevoetsluis;3220–3225;Hellevoetsluis;Zuid-Holland;
Helling;5861–5861;Venray;Limburg;
Hellouw;4174–4174;Neerijnen;Gelderland;
Hellum;9627–9627;Slochteren;Groningen;
Helmond;5700–5709;Helmond;Noord-Brabant;
Helvoirt;5268–5268;Haaren;Noord-Brabant;
Helwerd;9998–9998;Eemsmond;Groningen;
Helwijk;4797–4797;Moerdijk;Noord-Brabant;
Hem;1607–1607;Drechterland;Noord-Holland;
Hemert;9794–9794;Ten Boer;Groningen;
Hemert;8742–8742;Súdwest-Fryslân;Fryslân;
Hemmen;6672–6672;Overbetuwe;Gelderland;
Hempens;9086–9086;Leeuwarden;Fryslân;
Hemrik;8409–8409;Opsterland;Fryslân;
Hemrikerverlaat;8409–8409;Opsterland;Fryslân;
Hendrik-Ido-Ambacht;3340–3344;Hendrik-Ido-Ambacht;Zuid-Holland;
Hengeland;5851–5851;Bergen;Limburg;
Hengelo;7255–7255;Bronckhorst;Gelderland;
Hengelo;7550–7559;Hengelo;Overijssel;
Hengevelde;7496–7496;Hof van Twente;Overijssel;
Hengforden;8121–8121;Olst-Wijhe;Overijssel;
Hengstdijk;4585–4585;Hulst;Zeeland;
Hengstheuvel;5406–5406;Uden;Noord-Brabant;
Hensbroek;1710–1711;Hollands Kroon;Noord-Holland;
Herbaijum;8807–8807;Franekeradeel;Fryslân;
Herfte;8026–8026;Zwolle;Overijssel;
Herike;7475–7475;Hof van Twente;Overijssel;
Herkenbosch;6075–6075;Roerdalen;Limburg;
Herkenrade;6265–6265;Eijsden-Margraten;Limburg;
Herkingen;3249–3249;Goeree-Overflakkee;Zuid-Holland;
Hermalen;5481–5481;Schijndel;Noord-Brabant;
Hernen;6616–6616;Wijchen;Gelderland;
Herpen;5373–5373;Oss;Noord-Brabant;
Herpt;5256–5256;Heusden;Noord-Brabant;
Hersel;5715–5715;Someren;Noord-Brabant;
Hersend;5258–5258;Sint-Michielsgestel;Noord-Brabant;
Hert;5991–5991;Peel en Maas;Limburg;
Herten;6049–6049;Roermond;Limburg;
Hertme;7626–7626;Borne;Overijssel;
Herveld;6674–6674;Overbetuwe;Gelderland;
Herveld-Noord;6674–6674;Overbetuwe;Gelderland;
Herveld-Zuid;6674–6674;Overbetuwe;Gelderland;
Herwen;6914–6914;Rijnwaarden;Gelderland;
Herwijnen;4170–4171;Lingewaal;Gelderland;
Herxen;8131–8131;Olst-Wijhe;Overijssel;
Hesens;9023–9023;Littenseradiel;Fryslân;
Hespelaar;4911–4911;Oosterhout;Noord-Brabant;
Hessum;7722–7722;Dalfsen;Overijssel;
Het Beijersche;2821–2821;Krimpenerwaard;Zuid-Holland;
Het Bosch;5531–5531;Bladel;Noord-Brabant;
Het Broek;7031–7031;Doetinchem;Gelderland;
Het Broek;5731–5731;Geldrop-Mierlo;Noord-Brabant;
Het Goordonk;5111–5111;Baarle-Nassau;Noord-Brabant;
Het Heike;5512–5512;Eersel;Noord-Brabant;
Het Hoekske;4715–4715;Rucphen;Noord-Brabant;
Het Kustlicht;4374–4374;Veere;Zeeland;
Het Laar;5735–5735;Laarbeek;Noord-Brabant;
Het Loo;7641–7641;Wierden;Overijssel;
Het Moer;7986–7986;Westerveld;Drenthe;
Het Oosteind;4714–4714;Rucphen;Noord-Brabant;
Het Oudeland;4451–4451;Borsele;Zeeland;
Het Oudeland;4691–4691;Tholen;Zeeland;
Het Reidland;9781–9781;Bedum;Groningen;
Het Sas;5131–5131;Alphen-Chaam;Noord-Brabant;
Het Schier;7973–7973;Westerveld;Drenthe;
Het Stift;7595–7595;Dinkelland;Overijssel;
Het Veen / 't Veen;9636–9636;Menterwolde;Groningen;
Het Veen / 't Veen;9636–9636;Menterwolde;Groningen;
Het Vonderen;6051–6051;Maasgouw;Limburg;
Het Vorst / Vorst;5941–5941;Venlo;Limburg;
Het Westeinde;1674–1674;Medemblik;Noord-Holland;
Het Wild;5398–5398;Oss;Noord-Brabant;
Heteren;6666–6666;Overbetuwe;Gelderland;
Heugde;6085–6085;Leudal;Limburg;
Heukelom;5851–5851;Bergen;Limburg;
Heukelom;5059–5059;Oisterwijk;Noord-Brabant;
Heukelum;4160–4161;Lingewaal;Gelderland;
Heult;5283–5283;Boxtel;Noord-Brabant;
Heumen;6582–6582;Heumen;Gelderland;
Heure;7271–7271;Berkelland;Gelderland;
Heurne;7261–7261;Berkelland;Gelderland;
Heusden;5725–5725;Asten;Noord-Brabant;
Heusden;5256–5256;Heusden;Noord-Brabant;
Heuvel;5528–5528;Bladel;Noord-Brabant;
Heuvel;5556–5556;Valkenswaard;Noord-Brabant;
Heuvel;5463–5463;Veghel;Noord-Brabant;
Heuvelberg;5469–5469;Veghel;Noord-Brabant;
Heuvelstraat;5066–5066;Oisterwijk;Noord-Brabant;
Heuveltje;5056–5056;Tilburg;Noord-Brabant;
Heveadorp;6869–6869;Renkum;Gelderland;
Hexel;7441–7441;Hellendoorn;Overijssel;
Heythuysen;6093–6093;Leudal;Limburg;
Hezelaar;5298–5298;Boxtel;Noord-Brabant;
Hezelaar;5271–5271;Sint-Michielsgestel;Noord-Brabant;
Hezingen;7662–7662;Tubbergen;Overijssel;
Hiaure;9148–9148;Dongeradeel;Fryslân;
Hichtum;8743–8743;Súdwest-Fryslân;Fryslân;
Hidaard;8737–8737;Littenseradiel;Fryslân;
Hien;6669–6669;Neder-Betuwe;Gelderland;
Hierden;3849–3849;Harderwijk;Gelderland;
Hieslum;8762–8762;Súdwest-Fryslân;Fryslân;
Hijken;9415–9415;Midden-Drenthe;Drenthe;
Hijkersmilde;9422–9422;Midden-Drenthe;Drenthe;
Hijum;9054–9054;Leeuwarderadeel;Fryslân;
Hilaard;9027–9027;Littenseradiel;Fryslân;
Hilakker;5761–5761;Gemert-Bakel;Noord-Brabant;
Hild;5066–5066;Oisterwijk;Noord-Brabant;
Hill;4269–4269;Aalburg;Noord-Brabant;
Hillegom;2180–2182;Hillegom;Zuid-Holland;
Hilleshagen;6281–6281;Gulpen-Wittem;Limburg;
Hilvarenbeek;5080–5081;Hilvarenbeek;Noord-Brabant;
Hilversum;1200–1223;Hilversum;Noord-Holland;
Hilversumse Meent;1218–1218;Hilversum;Noord-Holland;
Himmelum;8584–8584;Súdwest-Fryslân;Fryslân;
Hingen;6101–6101;Echt-Susteren;Limburg;
Hinnaard;8844–8844;Littenseradiel;Fryslân;
Hintham;5246–5246;'s-Hertogenbosch;Noord-Brabant;
Hippolytushoef;1777–1777;Hollands Kroon;Noord-Holland;
Hitsertse Kade;3284–3284;Korendijk;Zuid-Holland;
Hitzum;8805–8805;Franekeradeel;Fryslân;
Ho(o)gebiezen (?);5465–5465;Veghel;Noord-Brabant;
Hobbelrade;6176–6176;Beek;Limburg;
Höchte;9661–9661;Stadskanaal;Groningen;
Hodenpijl;2636–2636;Midden-Delfland;Zuid-Holland;
Hoedekenskerke;4433–4433;Borsele;Zeeland;
Hoef;3882–3882;Putten;Gelderland;
Hoefkens;5411–5411;Landerd;Noord-Brabant;
Hoek;6645–6645;Beuningen;Gelderland;
Hoek;9086–9086;Leeuwarden;Fryslân;
Hoek;6088–6088;Leudal;Limburg;
Hoek;5275–5275;Sint-Michielsgestel;Noord-Brabant;
Hoek;4542–4542;Terneuzen;Zeeland;
Hoek;5556–5556;Valkenswaard;Noord-Brabant;
Hoek;5469–5469;Veghel;Noord-Brabant;
Hoek van de Dijk;4543–4543;Terneuzen;Zeeland;
Hoek van Holland;3150–3151;Rotterdam;Zuid-Holland;
Hoekdries;5511–5511;Eersel;Noord-Brabant;
Hoekeinde;4254–4254;Werkendam;Noord-Brabant;
Hoekelum;6721–6721;Ede;Gelderland;
Hoekens;8737–8737;Littenseradiel;Fryslân;
Hoekje;9843–9843;Zuidhorn;Groningen;
Hoekske;4782–4782;Moerdijk;Noord-Brabant;
Hoeksmeer;9918–9918;Loppersum;Groningen;
Hoenderloo;7350–7352;Apeldoorn;Gelderland;
Hoenderloo;7350–7352;Ede;Gelderland;
Hoensbroek;6430–6433;Heerlen;Limburg;
Hoenzadriel;5333–5333;Maasdriel;Gelderland;
Hoetmansmeer;9663–9663;Pekela;Groningen;
Hoeve;6176–6176;Beek;Limburg;
Hoeve;6644–6644;Beuningen;Gelderland;
Hoeve;6686–6686;Lingewaard;Gelderland;
Hoeve;5556–5556;Valkenswaard;Noord-Brabant;
Hoevelaken;3870–3871;Nijkerk;Gelderland;
Hoeven;5763–5763;Gemert-Bakel;Noord-Brabant;
Hoeven;4740–4741;Halderberge;Noord-Brabant;
Hoeven;6035–6035;Nederweert;Limburg;
Hoeven;5446–5446;Sint Anthonis;Noord-Brabant;
Hoeves;5482–5482;Schijndel;Noord-Brabant;
Hoevestein;4725–4725;Roosendaal;Noord-Brabant;
Hof;5768–5768;Peel en Maas;Limburg;
Höfke;6281–6281;Gulpen-Wittem;Limburg;
Hoge Enk;8085–8085;Elburg;Gelderland;
Hoge Hexel;7645–7645;Wierden;Overijssel;
Hoge Linthorst;7958–7958;De Wolden;Drenthe;
Hogebrug;3465–3465;Bodegraven-Reeuwijk;Zuid-Holland;
Hogeveen;2731–2731;Alphen aan den Rijn;Zuid-Holland;
Hogeweg;8278–8278;Kampen;Overijssel;
Holkerveen;3864–3864;Nijkerk;Gelderland;
Hollander;6093–6093;Leudal;Limburg;
Hollandsche Rading;3739–3739;De Bilt;Utrecht;
Hollandscheveld;7913–7913;Hoogeveen;Drenthe;
Hollandsdiep;4709–4709;Roosendaal;Noord-Brabant;
Hollenberg;7121–7121;Aalten;Gelderland;
Hollevoeterbrug;2752–2752;Zuidplas;Zuid-Holland;
Hollum;9160–9161;Ameland;Fryslân;
Holset;6295–6295;Vaals;Limburg;
Holsloot;7845–7845;Coevorden;Drenthe;
Holst;6061–6061;Roerdalen;Limburg;
Holt;7722–7722;Dalfsen;Overijssel;
Holte;9591–9591;Stadskanaal;Groningen;
Holten;7450–7451;Rijssen-Holten;Overijssel;
Holten;8061–8061;Zwartewaterland;Overijssel;
Holterhoek;7152–7152;Berkelland;Gelderland;
Holthe;9411–9411;Midden-Drenthe;Drenthe;
Holthees;5824–5824;Boxmeer;Noord-Brabant;
Holtheme;7787–7787;Hardenberg;Overijssel;
Holthone;7779–7779;Hardenberg;Overijssel;
Holthuizen;6942–6942;Montferland;Gelderland;
Holthuizen;6909–6909;Zevenaar;Gelderland;
Holtien;7991–7991;Westerveld;Drenthe;
Holtinge;7975–7975;Westerveld;Drenthe;
Holtland;7991–7991;Westerveld;Drenthe;
Holtum;6123–6123;Sittard-Geleen;Limburg;
Holwerd;9150–9151;Dongeradeel;Fryslân;
Holwierde;9905–9905;Delfzijl;Groningen;
Holwinde;9981–9981;Eemsmond;Groningen;
Homberg;5973–5973;Horst aan de Maas;Limburg;
Hommelse Hoeven;5473–5473;Bernheze;Noord-Brabant;
Hommert;6361–6361;Nuth;Limburg;
Hommert;6436–6436;Schinnen;Limburg;
Homoet;6676–6676;Overbetuwe;Gelderland;
Honderd;9987–9987;Loppersum;Groningen;
Hondseind;5131–5131;Alphen-Chaam;Noord-Brabant;
Hondsrug;6422–6422;Heerlen;Limburg;
Hongerige Wolf;9684–9684;Oldambt;Groningen;
Honselersdijk;2675–2675;Westland;Zuid-Holland;
Honthem;6269–6269;Eijsden-Margraten;Limburg;
Hoofddorp;2130–2135;Haarlemmermeer;Noord-Holland;
Hoofdplaat;4513–4513;Sluis;Zeeland;
Hoog Kana;4031–4031;Buren;Gelderland;
Hoog Soeren;7346–7346;Apeldoorn;Gelderland;
Hoog Spul;5081–5081;Hilvarenbeek;Noord-Brabant;
Hoog Zuthem;8013–8013;Zwolle;Overijssel;
Hoogblokland;4220–4221;Giessenlanden;Zuid-Holland;
Hoogbroek;4053–4053;Neder-Betuwe;Gelderland;
Hoogbroek;6603–6603;Wijchen;Gelderland;
Hoog-Caestert;6245–6245;Eijsden-Margraten;Limburg;
Hoogcasteren;5528–5528;Bladel;Noord-Brabant;
Hoogcruts;6255–6255;Eijsden-Margraten;Limburg;
Hoog-Duurswoude;8431–8431;Ooststellingwerf;Fryslân;
Hooge Aard;5126–5126;Gilze en Rijen;Noord-Brabant;
Hooge Berkt;5571–5571;Bergeijk;Noord-Brabant;
Hooge Heide;5374–5374;Landerd;Noord-Brabant;
Hooge Mierde;5095–5095;Reusel-De Mierden;Noord-Brabant;
Hooge Wijst;5384–5384;Bernheze;Noord-Brabant;
Hooge Zwaluwe;4927–4927;Drimmelen;Noord-Brabant;
Hoogedijk;4542–4542;Terneuzen;Zeeland;
Hoogehaar;7751–7751;Coevorden;Drenthe;
Hoogeind;5111–5111;Baarle-Nassau;Noord-Brabant;
Hoogeind;5447–5447;Boxmeer;Noord-Brabant;
Hoogeind;5441–5441;Boxmeer;Noord-Brabant;
Hoogeind;5085–5085;Hilvarenbeek;Noord-Brabant;
Hoogeind;4143–4143;Leerdam;Zuid-Holland;
Hoogeind;5091–5091;Oirschot;Noord-Brabant;
Hoogelande;4364–4364;Veere;Zeeland;
Hoogeloon;5528–5528;Bladel;Noord-Brabant;
Hoogen-Aarle;5425–5425;Gemert-Bakel;Noord-Brabant;
Hoogengraven;7737–7737;Ommen;Overijssel;
Hoogenweg;7793–7793;Hardenberg;Overijssel;
Hoogerheide;4630–4631;Woensdrecht;Noord-Brabant;
Hoogersmilde;9423–9423;Midden-Drenthe;Drenthe;
Hoogeveen;7900–7909;Hoogeveen;Drenthe;
Hoogeweg;4513–4513;Sluis;Zeeland;
Hoogezand;9600–9603;Hoogezand-Sappemeer;Groningen;
Hooghalen;9414–9414;Midden-Drenthe;Drenthe;
Hooghout;5074–5074;Haaren;Noord-Brabant;
Hoogkarspel;1616–1616;Drechterland;Noord-Holland;
Hoog-Keppel;6997–6997;Bronckhorst;Gelderland;
Hoogkerk;9744–9745;Groningen;Groningen;
Hoogland;3828–3828;Amersfoort;Utrecht;
Hooglanderveen;3829–3829;Amersfoort;Utrecht;
Hoogmade;2355–2355;Kaag en Braassem;Zuid-Holland;
