Schans;5758?758;Deurne;Noord-Brabant
Schans;4751?751;Halderberge;Noord-Brabant
Schans;6088?088;Leudal;Limburg
Schans;4251?251;Werkendam;Noord-Brabant
Schans;6931?931;Westervoort;Gelderland
Schapenbout;4541?541;Terneuzen;Zeeland
Schapershoek;4581?581;Hulst;Zeeland
Schardam;1476?476;Zeevang;Noord-Holland
Scharendijke;4322?322;Schouwen-Duiveland;Zeeland
Scharmer;9616?616;Slochteren;Groningen
Scharneburen;8761?761;S?west-Frysl?;Frysl?
Scharsterbrug;8517?517;De Fryske Marren;Frysl?
Scharwoude;1634?634;Koggenland;Noord-Holland
Schaveren;8166?166;Epe;Gelderland
Scheemda;9679?679;Oldambt;Groningen
Scheemdermeer;9681?681;Oldambt;Groningen
Scheemderzwaag;9679?679;Oldambt;Groningen
Scheepstal;5709?709;Helmond;Noord-Brabant
Scheerwolde;8370?371;Steenwijkerland;Overijssel
Scheide;5809?809;Venray;Limburg
Scheldevaartshoek;4569?569;Hulst;Zeeland
Schelfhorst;9765?765;Tynaarlo;Drenthe
Schellach;4332?332;Middelburg;Zeeland
Schellinkhout;1697?697;Drechterland;Noord-Holland
Schelluinen;4209?209;Giessenlanden;Zuid-Holland
Schelm;5758?758;Deurne;Noord-Brabant
Schenkeldijk;3284?284;Korendijk;Zuid-Holland
Schependom;7271?271;Berkelland;Gelderland
Schermerhorn;1636?636;Alkmaar;Noord-Holland
Scherpbier;4501?503;Sluis;Zeeland
Scherpenering;5513?513;Eersel;Noord-Brabant
Scherpenisse;4694?694;Tholen;Zeeland
Scherpenzeel;3925?925;Scherpenzeel;Gelderland
Scherpenzeel;8483?483;Weststellingwerf;Frysl?
Schettens;8744?744;S?west-Frysl?;Frysl?
Scheulder;6307?307;Eijsden-Margraten;Limburg
Schey;6255?255;Eijsden-Margraten;Limburg
Schiedam;3100?125;Schiedam;Zuid-Holland
Schiermonnikoog;9166?166;Schiermonnikoog;Frysl?
Schietecoven;6235?235;Meerssen;Limburg
Schieven;9404?404;Assen;Drenthe
Schijf;4721?722;Rucphen;Noord-Brabant
Schijndel;5480?483;Schijndel;Noord-Brabant
Schilberg;6101?102;Echt-Susteren;Limburg
Schilberg;6277?277;Gulpen-Wittem;Limburg
Schilberg;6255?255;Eijsden-Margraten;Limburg
Schildwolde;9626?626;Slochteren;Groningen
Schillersheide;6014?014;Leudal;Limburg
Schilligeham;9951?951;Winsum;Groningen
Schimmert;6333?333;Nuth;Limburg
Schin op Geul;6305?305;Valkenburg aan de Geul;Limburg
Schingen;8816?816;Menameradiel;Frysl?
Schinnen;6365?365;Schinnen;Limburg
Schinveld;6450?451;Onderbanken;Limburg
Schipborg;9469?469;Aa en Hunze;Drenthe
Schipluiden;2636?636;Midden-Delfland;Zuid-Holland
Schipperskerk;6124?124;Sittard-Geleen;Limburg
Schoelieberg;4635?635;Woensdrecht;Noord-Brabant
Schokland;8319?319;Noordoostpolder;Flevoland
Schoolbuurt;7475?475;Hof van Twente;Overijssel
Schoonbron;6305?305;Valkenburg aan de Geul;Limburg
Schoondijke;4507?507;Sluis;Zeeland
Schoondorp;4693?693;Tholen;Zeeland
Schoonebeek;7760?761;Emmen;Drenthe
Schoonenburg;6611?611;Heumen;Gelderland
Schoonhoven;2870?871;Krimpenerwaard;Zuid-Holland
Schoonlocht;7325?325;Apeldoorn;Gelderland
Schoonloo;9443?443;Aa en Hunze;Drenthe
Schoonoord;7848?848;Coevorden;Drenthe
Schoonouwen;2821?821;Krimpenerwaard;Zuid-Holland
Schoonrewoerd;4145?145;Leerdam;Zuid-Holland
Schoor;6031?031;Nederweert;Limburg
Schoor;5492?492;Sint-Oedenrode;Noord-Brabant
Schoor;5809?809;Venray;Limburg
Schoordijk;6021?021;Cranendonck;Noord-Brabant
Schoorl;1870?871;Bergen;Noord-Holland
Schoorldam;1749?749;Schagen;Noord-Holland
Schoorstraat;5071?071;Tilburg;Noord-Brabant
Schoorveld;5993?993;Peel en Maas;Limburg
Schoot;5505?505;Veldhoven;Noord-Brabant
Schore;4423?423;Kapelle;Zeeland
Schorebrug;4417?417;Reimerswaal;Zeeland
Schoterzijl;8538?538;De Fryske Marren;Frysl?
Schotsheuvel;5391?391;'s-Hertogenbosch;Noord-Brabant
Schottershuizen;7921?921;De Wolden;Drenthe
Schouw;5761?761;Gemert-Bakel;Noord-Brabant
Schouwen;9962?962;De Marne;Groningen
Schouwerzijl;9962?962;De Marne;Groningen
Schraard;8746?746;S?west-Frysl?;Frysl?
Schrapveen;7925?925;De Wolden;Drenthe
Schreierswijk;9514?514;Aa en Hunze;Drenthe
Schuddebeurs;4561?317;Hulst;Zeeland
Schuddebeurs;4317?561;Schouwen-Duiveland;Zeeland
Schuilenburg;7447?447;Hellendoorn;Overijssel
Schuinesloot;7777?777;Hardenberg;Overijssel
Schurenberg;6432?432;Heerlen;Limburg
Schuring;3281?281;Cromstrijen;Zuid-Holland
Schutsboom;5763?763;Gemert-Bakel;Noord-Brabant
Schutwijk;7891?891;Emmen;Drenthe
Schuwacht;2941?941;Krimpenerwaard;Zuid-Holland
Schweiberg;6281?281;Gulpen-Wittem;Limburg
Sebaldeburen;9862?862;Grootegast;Groningen
Seerijp;8892?892;Terschelling;Frysl?
Sellingen;9550?551;Vlagtwedde;Groningen
Sellingerbeetse;9563?563;Vlagtwedde;Groningen
Selmien;9247?247;Opsterland;Frysl?
Selwerd;9738?738;Groningen;Groningen
Selwerd;9883?883;Zuidhorn;Groningen
Sengelsbroek;5575?575;Bergeijk;Noord-Brabant
Serooskerke;4327?327;Schouwen-Duiveland;Zeeland
Serooskerke;4353?353;Veere;Zeeland
Seters;4849?849;Oosterhout;Noord-Brabant
Sevenum;5975?975;Horst aan de Maas;Limburg
Sexbierum;8855?855;Franekeradeel;Frysl?
's-Graveland;1243?243;Wijdemeren;Noord-Holland
's-Gravendeel;3295?295;Binnenmaas;Zuid-Holland
's-Gravenhage;2491?597;Den Haag;Zuid-Holland
's-Gravenmoerse Vaart;5109?109;Dongen;Noord-Brabant
's-Gravenpolder;4430?431;Borsele;Zeeland
's-Gravenweg;2911?911;Zuidplas;Zuid-Holland
's-Gravenzande;2690?694;Westland;Zuid-Holland
's-Heer Abtskerke;4444?444;Borsele;Zeeland
's-Heer Arendskerke;4458?458;Goes;Zeeland
's-Heer Hendrikskinderen;4472?472;Goes;Zeeland
's-Heerenberg;7040?041;Montferland;Gelderland
's-Heerenbroek;8275?275;Kampen;Overijssel
's-Heerenhoek;4453?453;Borsele;Zeeland
's-Hertogenbosch;5200?237;'s-Hertogenbosch;Noord-Brabant
Sibbe;6301?301;Valkenburg aan de Geul;Limburg
Sibculo;7693?693;Hardenberg;Overijssel
Siberi?7934?934;Hoogeveen;Drenthe
Sibrandabuorren;8647?647;S?west-Frysl?;Frysl?
Sibrandah?;9106?106;Dantumadiel;Frysl?
Siddeburen;9628?628;Slochteren;Groningen
Siebengewald;5853?853;Bergen;Limburg
Siegerswoude;9248?248;Opsterland;Frysl?
Sigersw?d;9263?263;Tytsjerksteradiel;Frysl?
Sijbekarspel;1655?655;Medemblik;Noord-Holland
Sijbrandahuis;9106?106;Dantumadiel;Frysl?
Silvolde;7064?064;Oude IJsselstreek;Gelderland
Simonshaven;3212?212;Nissewaard;Zuid-Holland
Simpelveld;6369?369;Simpelveld;Limburg
Sinderen;7065?065;Oude IJsselstreek;Gelderland
Sinoutskerke;4444?444;Borsele;Zeeland
Sinselbeek;6286?286;Gulpen-Wittem;Limburg
Sint Agatha;5435?435;Cuijk;Noord-Brabant
Sint Andries;6624?624;Maasdriel;Gelderland
Sint Anna ter Muiden;4524?524;Sluis;Zeeland
Sint Annaparochie;9076?076;het Bildt;Frysl?
Sint Annen;9796?796;Ten Boer;Groningen
Sint Annerhuisjes;9781?781;Bedum;Groningen
Sint Anthoniepolder;3299?299;Binnenmaas;Zuid-Holland
Sint Anthonis;5845?845;Sint Anthonis;Noord-Brabant
Sint Antoniusbank;6268?268;Eijsden-Margraten;Limburg
Sint Geertruid;6265?265;Eijsden-Margraten;Limburg
Sint Hubert;5454?454;Mill en Sint Hubert;Noord-Brabant
Sint Isidorushoeve;7481?481;Haaksbergen;Overijssel
Sint Jacobiparochie;9079?079;het Bildt;Frysl?
Sint Janskerke;4374?374;Veere;Zeeland
Sint Jansklooster;8326?326;Steenwijkerland;Overijssel
Sint Jansteen;4564?564;Hulst;Zeeland
Sint Joost;6111?112;Echt-Susteren;Limburg
Sint Kruis;4528?528;Sluis;Zeeland
Sint Laurens;4333?333;Middelburg;Zeeland
Sint Maarten;1744?744;Schagen;Noord-Holland
Sint Maartensbrug;1752?752;Schagen;Noord-Holland
Sint Maartensdijk;4695?695;Tholen;Zeeland
Sint Maartensvlotbrug;1753?753;Schagen;Noord-Holland
Sint Maartenszee;1753?753;Schagen;Noord-Holland
Sint Nicolaasga;8520?521;De Fryske Marren;Frysl?
Sint Odili?berg;6077?077;Roerdalen;Limburg
Sint Pancras;1834?834;Langedijk;Noord-Holland
Sint Philipsland;4675?675;Tholen;Zeeland
Sint Vitusholt;9674?674;Oldambt;Groningen
Sint Willebrord;4710?711;Rucphen;Noord-Brabant
Sint-Annaland;4697?697;Tholen;Zeeland
Sintjohannesga;8464?464;De Fryske Marren;Frysl?
Sint-Michielsgestel;5270?271;Sint-Michielsgestel;Noord-Brabant
Sint-Oedenrode;5490?492;Sint-Oedenrode;Noord-Brabant
Sion;2286?286;Rijswijk;Zuid-Holland
Sirjansland;4308?308;Schouwen-Duiveland;Zeeland
Sittard;6130?137;Sittard-Geleen;Limburg
Sjungadijk;8742?742;S?west-Frysl?;Frysl?
Skarl;8721?721;S?west-Frysl?;Frysl?
Skearnegoutum;8629?629;S?west-Frysl?;Frysl?
Skillaerd;9022?022;Littenseradiel;Frysl?
Skou;8567?567;De Fryske Marren;Frysl?
Skrins;8835?835;Littenseradiel;Frysl?
Sk?enboarch;9261?261;Tytsjerksteradiel;Frysl?
Skyldum;8831?831;Littenseradiel;Frysl?
Slabroek;5406?406;Uden;Noord-Brabant
Slagharen;7776?776;Hardenberg;Overijssel
Slaperstil;9745?745;Groningen;Groningen
Slappeterp;9037?037;Menameradiel;Frysl?
Sleat;8556?556;De Fryske Marren;Frysl?
Sleeburg;6611?611;Heumen;Gelderland
Sleen;7840?841;Coevorden;Drenthe
Sleeuwijk;4254?254;Werkendam;Noord-Brabant
Slegge;9563?563;Vlagtwedde;Groningen
Slek;6102?102;Echt-Susteren;Limburg
Slenaken;6277?277;Gulpen-Wittem;Limburg
Slichtenhorst;3862?862;Nijkerk;Gelderland
Sliedrecht;3360?364;Sliedrecht;Zuid-Holland
Sliffert;5657?657;Eindhoven;Noord-Brabant
Slijkenburg;8489?489;Weststellingwerf;Frysl?
Slijk-Ewijk;6677?677;Overbetuwe;Gelderland
Slijkplaat;4513?513;Sluis;Zeeland
Slijkwell;5325?325;Maasdriel;Gelderland
Slikkenburg;4661?661;Bergen op Zoom;Noord-Brabant
Slikkenburg;4505?505;Sluis;Zeeland
Slikkendam;2431?431;Nieuwkoop;Zuid-Holland
Slingenberg;7951?951;Staphorst;Overijssel
Slochteren;9620?621;Slochteren;Groningen
Sloot;5757?757;Deurne;Noord-Brabant
Slootdorp;1774?774;Hollands Kroon;Noord-Holland
Sluipwijk;2811?811;Bodegraven-Reeuwijk;Zuid-Holland
Sluis;4581?581;Hulst;Zeeland
Sluis;4524?524;Sluis;Zeeland
Sluis;4675?675;Tholen;Zeeland
Sluis;4128?128;Zederik;Zuid-Holland
Sluis 13;5712?712;Someren;Noord-Brabant
Sluis 5;7707?707;Hardenberg;Overijssel
Sluis 6;7701?701;Hardenberg;Overijssel
Sluis 7;7701?775;Hardenberg;Overijssel
Sluis De Piet;4471?471;Goes;Zeeland
Sluiskil;4540?541;Terneuzen;Zeeland
Smakt;5817?817;Venray;Limburg
Smal;5854?854;Bergen;Limburg
Smalbroek;9411?411;Midden-Drenthe;Drenthe
Smalbroek;9411?411;Midden-Drenthe;Drenthe
Smalbroek;9411?411;Westerveld;Drenthe
Smalle Ee;9214?214;Smallingerland;Frysl?
Smedekensbrugge;4527?527;Sluis;Zeeland
Smeerling;9591?591;Stadskanaal;Groningen
Smelbr?e;8552?552;S?west-Frysl?;Frysl?
Smele;6598?598;Gennep;Limburg
Smidstraat;6013?013;Leudal;Limburg
Smilde;9422?422;Midden-Drenthe;Drenthe
Smitshoek;2993?993;Barendrecht;Zuid-Holland
's-Molenaarsbuurt;2401?401;Alphen aan den Rijn;Zuid-Holland
Snakkerburen;9083?083;Leeuwarden;Frysl?
Sneek;8600?608;S?west-Frysl?;Frysl?
Sneidershoek;5511?511;Eersel;Noord-Brabant
Snelleveld;4182?182;Neerijnen;Gelderland
Snelrewaard;3425?425;Oudewater;Utrecht
Snepseind;5688?688;Oirschot;Noord-Brabant
Snijdersberg;6243?243;Meerssen;Limburg
Snijders-Chaam;4861?861;Alphen-Chaam;Noord-Brabant
Snikzwaag;8505?505;De Fryske Marren;Frysl?
Snodenhoek;6661?661;Overbetuwe;Gelderland
Snorrenhoef;3831?831;Leusden;Utrecht
Soarremoarre;8494?494;Heerenveen;Frysl?
Soerendonk;6027?027;Cranendonck;Noord-Brabant
Soest;3760?768;Soest;Utrecht
Soesterberg;3769?769;Soest;Utrecht
Soeterbeek;5991?991;Peel en Maas;Limburg
Solwerd;9901?901;Appingedam;Groningen
Someren;5710?712;Someren;Noord-Brabant
Someren-Eind;5712?712;Someren;Noord-Brabant
Someren-Heide;5712?712;Someren;Noord-Brabant
Sommelsdijk;3245?245;Goeree-Overflakkee;Zuid-Holland
Son;5690?692;Son en Breugel;Noord-Brabant
Sondel;8565?565;De Fryske Marren;Frysl?
Sonnega;8478?478;Weststellingwerf;Frysl?
Sonniuswijk;5691?691;Son en Breugel;Noord-Brabant
Sopsum;8805?805;Franekeradeel;Frysl?
Spaanrijt;5571?571;Bergeijk;Noord-Brabant
Spaansehoek;5133?133;Goirle;Noord-Brabant
Spaanshuisken;6104?104;Echt-Susteren;Limburg
Spaarndam;2063?063;Haarlem;Noord-Holland
Spaarndam;2064?064;Haarlemmerliede en Spaarnwoude;Noord-Holland
Spakenburg;3751?752;Bunschoten;Utrecht
Spanbroek;1715?715;Opmeer;Noord-Holland
Spankeren;6956?956;Rheden;Gelderland
Spannenburg;8522?522;De Fryske Marren;Frysl?
Spannum;8843?843;Littenseradiel;Frysl?
Sparjebird;9241?241;Opsterland;Frysl?
Spaubeek;6176?176;Beek;Limburg
Spears;8647?647;S?west-Frysl?;Frysl?
Spekhoek;7396?396;Voorst;Gelderland
Spekklef;5841?841;Sint Anthonis;Noord-Brabant
Spekt;5674?674;Nuenen, Gerwen en Nederwetten;Noord-Brabant
Speuld;3852?852;Ermelo;Gelderland
Speurgt;5761?761;Gemert-Bakel;Noord-Brabant
Spier;9417?417;Midden-Drenthe;Drenthe
Spierdijk;1641?643;Koggenland;Noord-Holland
Spiesberg;5985?985;Peel en Maas;Limburg
Spijk;4261?261;Aalburg;Noord-Brabant
Spijk;9909?909;Delfzijl;Groningen
Spijk;4210?212;Lingewaal;Gelderland
Spijk;6917?917;Rijnwaarden;Gelderland
Spijkenisse;3200?208;Nissewaard;Zuid-Holland
Spijkerboor;9656?656;Aa en Hunze;Drenthe
Spijkerboor;1458?458;Wormerland;Noord-Holland
Spik;6042?042;Roermond;Limburg
Spinolaberg;4661?661;Bergen op Zoom;Noord-Brabant
Spitsbergen;9636?636;Menterwolde;Groningen
Spitsendijk;8459?459;Heerenveen;Frysl?
Spoelwijk;2771?771;Alphen aan den Rijn;Zuid-Holland
Sponturfwijk;7707?707;Hardenberg;Overijssel
Spoolde;8041?041;Zwolle;Overijssel
Spoorbuurt;1761?761;Hollands Kroon;Noord-Holland
Spoordonk;5688?688;Oirschot;Noord-Brabant
Sprang;5160?161;Waalwijk;Noord-Brabant
Sprangsevaart;5171?171;Loon op Zand;Noord-Brabant
Sprangsevaart;5161?161;Waalwijk;Noord-Brabant
Sprundel;4714?714;Rucphen;Noord-Brabant
Spui;4539?539;Terneuzen;Zeeland
Spurkt;5995?995;Peel en Maas;Limburg
Stad aan 't Haringvliet;3243?243;Goeree-Overflakkee;Zuid-Holland
Stad van Gerwen;5674?674;Nuenen, Gerwen en Nederwetten;Noord-Brabant
Stadsdam;3454?454;Utrecht;Utrecht
Stadse Dijk;4794?794;Moerdijk;Noord-Brabant
Stadskanaal;9500?503;Stadskanaal;Groningen
Stadterij;7903?903;Hoogeveen;Drenthe
Stakenborg;9545?545;Vlagtwedde;Groningen
Stampersgat;4754?754;Halderberge;Noord-Brabant
Standdaarbuiten;4758?758;Moerdijk;Noord-Brabant
Staphorst;7950?951;Staphorst;Overijssel
Startenhuizen;9924?925;Eemsmond;Groningen
Startenhuizen;9924?924;Loppersum;Groningen
Startwijk;5835?835;Boxmeer;Noord-Brabant
Starum;8715?715;S?west-Frysl?;Frysl?
Statenboom;4567?567;Hulst;Zeeland
Statendam;4931?931;Geertruidenberg;Noord-Brabant
Stationsbuurt;4411?411;Reimerswaal;Zeeland
Stavenisse;4696?696;Tholen;Zeeland
Staverden;3852?852;Ermelo;Gelderland
Stedum;9920?921;Loppersum;Groningen
Steeg;5975?975;Horst aan de Maas;Limburg
Steelhoven;4921?921;Drimmelen;Noord-Brabant
Steenbergen;7921?921;De Wolden;Drenthe
Steenbergen;9307?307;Noordenveld;Drenthe
Steenbergen;4650?652;Steenbergen;Noord-Brabant
Steendam;9629?629;Slochteren;Groningen
Steenderen;7220?221;Bronckhorst;Gelderland
Steenenkamer;3882?882;Putten;Gelderland
Steenenkamer;7439?439;Voorst;Gelderland
Steenenkruis;4691?691;Tholen;Zeeland
Steenhoven;4508?508;Sluis;Zeeland
Steenkamp;7325?325;Apeldoorn;Gelderland
Steenoven;4849?849;Oosterhout;Noord-Brabant
Steenoven;5768?768;Peel en Maas;Limburg
Steenovens;4571?571;Terneuzen;Zeeland
Steenpaal;4721?721;Rucphen;Noord-Brabant
Steenplaats;3291?291;Strijen;Zuid-Holland
Steensel;5524?524;Eersel;Noord-Brabant
Steenvak;9131?131;Dongeradeel;Frysl?
Steenwijk;8330?332;Steenwijkerland;Overijssel
Steenwijkerwold;8340?341;Steenwijkerland;Overijssel
Steenwijksmoer;7741?741;Coevorden;Drenthe
Stegen;5721?721;Asten;Noord-Brabant
Stegeren;7737?737;Ommen;Overijssel
Stegerveld;7737?737;Ommen;Overijssel
Steggerda;8395?395;Weststellingwerf;Frysl?
Stein;6170?171;Stein;Limburg
Stein;2851?851;Krimpenerwaard;Zuid-Holland
Stellendam;3250?251;Goeree-Overflakkee;Zuid-Holland
Stenenheul;4287?287;Woudrichem;Noord-Brabant
Sterkenburg;3941?941;Utrechtse Heuvelrug;Utrecht
Sterksel;6029?029;Heeze-Leende;Noord-Brabant
Steurgat;4251?251;Werkendam;Noord-Brabant
Stevensbeek;5844?844;Sint Anthonis;Noord-Brabant
Stevensweert;6107?107;Maasgouw;Limburg
Stevert;5524?524;Eersel;Noord-Brabant
Steyl;5935?935;Venlo;Limburg
Stieltjeskanaal;7756?756;Coevorden;Drenthe
Stiem;9133?133;Dongeradeel;Frysl?
Stiens;9050?051;Leeuwarderadeel;Frysl?
Stipdonk;5715?715;Someren;Noord-Brabant
Stiphout;5708?708;Helmond;Noord-Brabant
Stitswerd;;Eemsmond;Groningen
;?;
Stobben;9545?545;Vlagtwedde;Groningen
Stokhem;6321?321;Gulpen-Wittem;Limburg
Stokkelen;5521?521;Eersel;Noord-Brabant
Stokkum;7475?475;Hof van Twente;Overijssel
Stokkum;7039?039;Montferland;Gelderland
Stokske;5066?066;Oisterwijk;Noord-Brabant
Stokt;5872?872;Horst aan de Maas;Limburg
Stolpen;1751?751;Schagen;Noord-Holland
Stolpervlotbrug;1751?751;Schagen;Noord-Holland
Stolwijk;2820?821;Krimpenerwaard;Zuid-Holland
Stolwijkersluis;2808?851;Gouda;Zuid-Holland
Stommeveld;6243?243;Meerssen;Limburg
Stompetoren;1840?841;Alkmaar;Noord-Holland
Stompwijk;2266?266;Leidschendam-Voorburg;Zuid-Holland
Stoof;4751?751;Halderberge;Noord-Brabant
Stootshorn;9635?635;Menterwolde;Groningen
Stoppeldijkveer;4543?543;Hulst;Zeeland
Stork;9919?919;Loppersum;Groningen
Stoutenburg;3835?835;Leusden;Utrecht
Stoutenburg-Noord;3836?836;Amersfoort;Utrecht
Stox;5981?981;Peel en Maas;Limburg
Straat;6044?044;Roermond;Limburg
Strabrecht;5591?591;Heeze-Leende;Noord-Brabant
Stramproy;6039?039;Weert;Limburg
Strand;8749?749;S?west-Frysl?;Frysl?
Straten;5688?688;Oirschot;Noord-Brabant
Strateris;6031?031;Nederweert;Limburg
Streefkerk;2959?959;Molenwaard;Zuid-Holland
Streek;9511?511;Aa en Hunze;Drenthe
Strepen;5406?406;Uden;Noord-Brabant
Streukel;8061?061;Zwartewaterland;Overijssel
Strijbeek;4856?856;Alphen-Chaam;Noord-Brabant
Strijen;3290?291;Strijen;Zuid-Holland
Strijenham;4693?693;Tholen;Zeeland
Strijensas;3292?292;Strijen;Zuid-Holland
Strijkviertel;3454?454;Utrecht;Utrecht
Strijp;5735?735;Laarbeek;Noord-Brabant
Strikberg;4847?847;Breda;Noord-Brabant
Stroe;3776?776;Barneveld;Gelderland
Stroet;1744?744;Schagen;Noord-Holland
Stroodorp;4493?493;Noord-Beveland;Zeeland
Stroodorpe;4541?541;Terneuzen;Zeeland
Strooiendorp;4765?765;Moerdijk;Noord-Brabant
Strooienstad;4589?589;Hulst;Zeeland
Stroopuit;4508?508;Sluis;Zeeland
Strubben;6088?088;Leudal;Limburg
Strucht;6305?305;Valkenburg aan de Geul;Limburg
Struikberg;7958?958;De Wolden;Drenthe
Strype;3235?235;Westvoorne;Zuid-Holland
Stuifakker;3235?235;Westvoorne;Zuid-Holland
Stuifzand;7934?934;Hoogeveen;Drenthe
Stuivezand;4921?921;Drimmelen;Noord-Brabant
Stuivezand;4882?882;Zundert;Noord-Brabant
Sumar;9262?262;Tytsjerksteradiel;Frysl?
Sumarreheide;9262?262;Tytsjerksteradiel;Frysl?
Suorein;9001?001;Leeuwarden;Frysl?
Surhuisterveen;9230?231;Achtkarspelen;Frysl?
Surhuizum;9283?283;Achtkarspelen;Frysl?
Surhuizumer Mieden;9283?283;Achtkarspelen;Frysl?
Susteren;6114?114;Echt-Susteren;Limburg
Suttum;9891?891;Winsum;Groningen
Suw?d;9265?265;Tytsjerksteradiel;Frysl?
Swaenwert;8636?636;Littenseradiel;Frysl?
Swalmen;6070?071;Roermond;Limburg
Swartbroek;6005?005;Weert;Limburg
Sweikhuizen;6174?174;Schinnen;Limburg
Swichum;9087?087;Leeuwarden;Frysl?
Swier;6363?363;Nuth;Limburg
Swifterbant;8255?255;Dronten;Flevoland
Swolgen;5866?866;Horst aan de Maas;Limburg
Sytebuorren;9216?216;Smallingerland;Frysl?
Sythuizen;8468?468;De Fryske Marren;Frysl?
;;;
Taarlo;9485?485;Tynaarlo;Drenthe
Tasdijk;4585?585;Hulst;Zeeland
Teeffelen;5395?395;Oss;Noord-Brabant
Teerns;9085?085;Leeuwarden;Frysl?
Teersdijk;6603?603;Wijchen;Gelderland
Tegelen;5930?932;Venlo;Limburg
Teijeburen;9145?145;Dongeradeel;Frysl?
Teijlingen;2215?215;Teylingen;Zuid-Holland
Telgt;3853?853;Ermelo;Gelderland
Tempel;2811?811;Bodegraven-Reeuwijk;Zuid-Holland
Ten Arlo;7921?921;De Wolden;Drenthe
Ten Boer;9790?791;Ten Boer;Groningen
Ten Have;7983?983;Westerveld;Drenthe
Ten Post;9792?792;Ten Boer;Groningen
Ten Vorsel;5531?531;Bladel;Noord-Brabant
Ter Aalst;4911?911;Oosterhout;Noord-Brabant
Ter Aar;2460?461;Nieuwkoop;Zuid-Holland
Ter Aard;9487?487;Assen;Drenthe
Ter Apel;9560?561;Vlagtwedde;Groningen
Ter Apelkanaal;9563?563;Vlagtwedde;Groningen
Ter Borg;9551?551;Vlagtwedde;Groningen
Ter Haar;9561?561;Vlagtwedde;Groningen
Ter Heijde;2684?684;Westland;Zuid-Holland
Ter Horst;9411?411;Midden-Drenthe;Drenthe
Ter Idzard;8476?476;Weststellingwerf;Frysl?
Ter Laan;9781?781;Bedum;Groningen
Ter Lucht;3155?155;Midden-Delfland;Zuid-Holland
Ter Maarsch;9591?591;Stadskanaal;Groningen
Ter Walslage;9551?551;Vlagtwedde;Groningen
Ter Wisch;9551?551;Vlagtwedde;Groningen
Ter Wupping;9591?591;Stadskanaal;Groningen
Terband;8449?449;Heerenveen;Frysl?
Terblijt (?);6325?325;Valkenburg aan de Geul;Limburg
Terborg;7061?061;Oude IJsselstreek;Gelderland
Terdiek;1733?733;Hollands Kroon;Noord-Holland
Tereyken;5425?425;Gemert-Bakel;Noord-Brabant
Tergr?t;9178?178;Ferwerderadiel;Frysl?
Tergr?t;9178?178;Tytsjerksteradiel;Frysl?
Terhagen;6181?181;Stein;Limburg
Terheijden;4844?844;Drimmelen;Noord-Brabant
Terheijl;9312?312;Noordenveld;Drenthe
Terherne;8493?493;De Fryske Marren;Frysl?
Terhofstede;4525?525;Sluis;Zeeland
Terhorst;6262?262;Eijsden-Margraten;Limburg
Terkaple;8542?542;De Fryske Marren;Frysl?
Terlet;6891?891;Rozendaal;Gelderland
Terlinden;6255?255;Eijsden-Margraten;Limburg
Termaar;6269?269;Eijsden-Margraten;Limburg
Termaar;6311?311;Voerendaal;Limburg
Termoors;6311?311;Voerendaal;Limburg
Termunten;9947?947;Delfzijl;Groningen
Termunterzijl;9948?948;Delfzijl;Groningen
Ternaard;9145?145;Dongeradeel;Frysl?
Terneuzen;4530?538;Terneuzen;Zeeland
Teroele;8524?524;De Fryske Marren;Frysl?
Terover;5131?131;Alphen-Chaam;Noord-Brabant
Terpoorten;6285?285;Gulpen-Wittem;Limburg
Terschuur;3784?784;Barneveld;Gelderland
Tersoal;9014?014;S?west-Frysl?;Frysl?
Terstraten;6361?361;Nuth;Limburg
Tervaten;4481?481;Goes;Zeeland
Tervoorst;6361?361;Nuth;Limburg
Tervoort;4854?854;Breda;Noord-Brabant
Terwispel;8407?407;Opsterland;Frysl?
Terwisscha;8426?426;Ooststellingwerf;Frysl?
Terwolde;7396?396;Voorst;Gelderland
Terziet;6285?285;Gulpen-Wittem;Limburg
Teteringen;4847?847;Breda;Noord-Brabant
Teuge;7395?395;Voorst;Gelderland
Theetuin;5688?688;Oirschot;Noord-Brabant
Themaat;3451?455;Utrecht;Utrecht
Thesinge;9797?797;Ten Boer;Groningen
Tholen;4690?691;Tholen;Zeeland
Thorn;6017?017;Maasgouw;Limburg
Thull;6365?365;Schinnen;Limburg
Thuserhof;6044?044;Roermond;Limburg
Tibma;9131?131;Dongeradeel;Frysl?
Tichelwurk;9051?051;Leeuwarderadeel;Frysl?
Tiel;4000?007;Tiel;Gelderland
Tielse Hoeve;5271?271;Sint-Michielsgestel;Noord-Brabant
Tiendeveen;7936?936;Hoogeveen;Drenthe
Tiengeboden;6576?576;Groesbeek;Gelderland
Tiengemeten;3267?284;Korendijk;Zuid-Holland
Tienhoven;3612?612;Stichtse Vecht;Utrecht
Tienray;5865?865;Horst aan de Maas;Limburg
Tiggelt;4891?891;Zundert;Noord-Brabant
Tiggeltscheberg;4891?891;Zundert;Noord-Brabant
Tijnje;8406?406;Opsterland;Frysl?
Tilburen;9125?125;Dongeradeel;Frysl?
Tilburg;5000?049;Tilburg;Noord-Brabant
Tilligte;7634?634;Dinkelland;Overijssel
Timmereind;5581?581;Waalre;Noord-Brabant
Tinallinge;9954?954;Winsum;Groningen
Tinte;3234?234;Westvoorne;Zuid-Holland
